time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-07-25 02:50:04,07-25-2025 02:49:06,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,76,0,07-25-2025 02:50:01,11.1,8.4,2.7,28.0,1.2,0.7,53.0,Passed,9.75,68,0,68.0,1.0,0,1.0,RHZB,68,3.35,True
2025-07-25 02:50:04,07-25-2025 02:49:21,143456,Junder22,PA-II,7.02,43.08963,-71.50244,619,78,0,07-25-2025 02:50:01,20.7,20.6,0.1,0.0,0.1,0.0,200.0,Passed,20.65,63,0,63.0,0.0,0,0.0,RHZB,63,10.35,True
2025-07-25 02:50:04,07-25-2025 02:47:34,153512,MHT5 Northest Manchester- Cutler Lane,PA-II-SD,7.02,43.01304,-71.41953,495,78,0,07-25-2025 02:50:01,14.6,14.1,0.5,3.0,0.2,0.2,0.0,Passed,14.35,62,0,62.0,1.0,0,1.0,RHZB,62,6.57,True
2025-07-25 02:50:04,07-24-2025 11:12:41,153734,Pembroke_CAMP_Test_BM33,PA-II-SD,7.02,43.132404,-71.458824,231,93,0,07-25-2025 02:50:01,15.8,17.5,1.7,10.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 02:50:04,07-24-2025 11:12:54,153750,Pembroke_CAMP_Test_BM32,PA-II-SD,7.02,43.132385,-71.458916,230,93,0,07-25-2025 02:50:01,15.3,16.3,1.0,6.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 02:50:04,07-25-2025 02:49:13,275390,Murphy Dam,PA-II-FLEX,7.02,45.050266,-71.38472,1333,76,76,07-25-2025 02:50:01,27.2,26.9,0.3,1.0,0.1,0.4,120.0,Passed,27.05,62,62,0.0,0.0,0.0,0.0,Passed,62.0,14.32,True
2025-07-25 03:00:04,07-25-2025 02:59:46,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,79,0,07-25-2025 03:00:01,18.3,17.2,1.1,6.0,0.1,0.2,67.0,Passed,17.75,58,0,58.0,0.0,0,0.0,RHZB,58,8.93,True
2025-07-25 03:00:04,07-25-2025 02:58:01,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,80,0,07-25-2025 03:00:01,17.4,16.7,0.7,4.0,0.1,0.0,200.0,Passed,17.05,59,0,59.0,0,0,0.0,RHZB,59,8.43,True
2025-07-25 03:00:04,07-25-2025 02:58:03,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,80,0,07-25-2025 03:00:01,16.8,17.5,0.7,4.0,0.0,0.2,200.0,Passed,17.15,55,0,55.0,0.0,0,0.0,RHZB,55,8.77,True
2025-07-25 03:00:04,07-25-2025 02:59:19,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,82,82,07-25-2025 03:00:01,13.9,12.3,1.6,12.0,0.2,0.2,0.0,Passed,13.1,58,58,0.0,0.0,0.0,0.0,Passed,58.0,6.09,True
2025-07-25 03:00:04,07-25-2025 02:58:43,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,82,82,07-25-2025 03:00:01,13.2,12.1,1.1,9.0,0.1,0.1,0.0,Passed,12.65,60,60,0.0,2.0,2.0,0.0,Passed,60.0,5.68,True
2025-07-25 03:00:04,07-25-2025 02:58:50,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,83,83,07-25-2025 03:00:01,31.3,36.5,5.2,15.0,0.3,0.6,67.0,Passed,33.9,53,53,0.0,0.0,0.0,0.0,Passed,53.0,19.13,True
2025-07-25 03:00:04,07-25-2025 02:59:21,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,83,83,07-25-2025 03:00:01,18.5,18.0,0.5,3.0,0.7,0.4,55.0,Passed,18.25,55,55,0.0,0.0,0.0,0.0,Passed,55.0,9.44,True
2025-07-25 03:00:04,07-25-2025 02:57:57,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,82,82,07-25-2025 03:00:01,12.0,11.3,0.7,6.0,0.1,0.2,67.0,Passed,11.65,53,53,0.0,0.0,0.0,0.0,Passed,53.0,5.56,True
2025-07-25 03:00:04,07-25-2025 02:59:24,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,80,80,07-25-2025 03:00:01,26.3,26.8,0.5,2.0,0.1,0.2,67.0,Passed,26.55,51,51,0.0,1.0,1.0,0.0,Passed,51.0,14.79,True
2025-07-25 03:00:04,07-25-2025 02:56:53,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,87,87,07-25-2025 03:00:01,11.1,11.1,0.0,0.0,0.1,0.2,67.0,Passed,11.1,46,46,0.0,1.0,1.0,0.0,Passed,46.0,5.71,True
2025-07-25 03:00:04,07-25-2025 02:59:44,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,84,84,07-25-2025 03:00:01,28.2,26.4,1.8,7.0,0.1,0.2,67.0,Passed,27.3,54,54,0.0,1.0,1.0,0.0,Passed,54.0,15.03,True
2025-07-25 03:00:04,07-25-2025 02:59:52,251675,White Lake,PA-II-SD,7.02,43.83653,-71.21024,515,78,0,07-25-2025 03:00:01,34.0,31.0,3.0,9.0,0.0,0.2,200.0,Passed,32.5,60,0,60.0,0.0,0,0.0,RHZB,60,17.79,True
2025-07-25 03:00:04,07-24-2025 11:13:53,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,92,0,07-25-2025 03:00:01,0.0,15.2,15.2,200.0,0.0,0.0,0,T,T,,38,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-24-2025 11:13:31,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,93,0,07-25-2025 03:00:01,16.3,14.7,1.6,10.0,0.0,0.0,0,T,T,,36,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-25-2025 02:59:30,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,79,0,07-25-2025 03:00:01,15.6,15.7,0.1,1.0,0.3,0.4,29.0,Passed,15.65,59,0,59.0,0.0,0,0.0,RHZB,59,7.58,True
2025-07-25 03:00:04,07-25-2025 02:58:05,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,83,83,07-25-2025 03:00:01,15.2,14.7,0.5,3.0,0.3,0.0,200.0,Passed,14.95,55,55,0.0,1.0,1.0,0.0,Passed,55.0,7.43,True
2025-07-25 03:00:04,07-25-2025 02:58:37,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,83,0,07-25-2025 03:00:01,15.8,13.7,2.1,14.0,0.5,0.2,86.0,Passed,14.75,53,0,53.0,1.0,0,1.0,RHZB,53,7.45,True
2025-07-25 03:00:04,07-25-2025 02:58:39,153987,MHT 6 UU Church,PA-II-SD,7.02,42.998104,-71.45816,250,81,0,07-25-2025 03:00:01,16.3,16.8,0.5,3.0,0.0,0.0,0,Passed,16.55,55,0,55.0,0.0,0,0.0,RHZB,55,8.41,True
2025-07-25 03:00:04,07-24-2025 11:12:54,153768,Pembroke_CAMP_Test_BM36,PA-II-SD,7.02,43.13242,-71.458534,229,94,0,07-25-2025 03:00:01,15.4,17.5,2.1,13.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-24-2025 11:12:40,267191,Pembroke_CAMP_Test_BM25,PA-II-SD,7.02,43.132614,-71.459175,220,93,0,07-25-2025 03:00:01,14.7,15.7,1.0,7.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-24-2025 11:12:53,267199,Pembroke_CAMP_Test_BM30,PA-II-SD,7.02,43.13262,-71.4584,229,93,0,07-25-2025 03:00:01,14.5,17.2,2.7,17.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-24-2025 11:11:53,267193,Pembroke_CAMP_Test_BM26,PA-II-SD,7.02,43.13261,-71.45895,230,92,0,07-25-2025 03:00:01,15.9,15.4,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-24-2025 11:13:53,267195,Pembroke_CAMP_Test_BM28,PA-II-SD,7.02,43.132614,-71.45872,231,92,0,07-25-2025 03:00:01,15.7,16.2,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-25-2025 02:59:14,273601,Heavens Plateau,PA-II-ZEN,7.04,43.520084,-71.81902,960,78,78,07-25-2025 03:00:01,29.5,29.4,0.1,0.0,0.4,0.3,29.0,Passed,29.45,66,66,0.0,0.0,0.0,0.0,Passed,66.0,15.5,True
2025-07-25 03:00:04,07-25-2025 02:59:33,12208,KSC 11,PA-II,7.02,42.94131,-72.28043,507,83,0,07-25-2025 03:00:01,13.8,16.3,2.5,17.0,0.1,0.2,67.0,Passed,15.05,52,0,52.0,1.0,0,1.0,RHZB,52,7.7,True
2025-07-25 03:00:04,07-25-2025 02:59:13,275390,Murphy Dam,PA-II-FLEX,7.02,45.050266,-71.38472,1333,76,76,07-25-2025 03:00:01,27.2,26.6,0.6,2.0,0.0,0.3,200.0,Passed,26.9,62,62,0.0,0.0,0.0,0.0,Passed,62.0,14.23,True
2025-07-25 03:00:04,07-25-2025 02:58:08,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,82,0,07-25-2025 03:00:01,16.0,13.7,2.3,15.0,0.1,0.1,0.0,Passed,14.85,77,0,77.0,0.0,0,0.0,RHZB,77,5.83,True
2025-07-25 03:00:04,07-25-2025 02:59:52,115703,"Waterville Valley, NH",PA-II,7.02,43.953625,-71.50886,1493,72,0,07-25-2025 03:00:01,25.0,29.1,4.1,15.0,0.2,0.2,0.0,Passed,27.05,70,0,70.0,1.0,0,1.0,RHZB,70,13.76,True
2025-07-25 03:00:04,07-25-2025 02:59:06,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,76,0,07-25-2025 03:00:01,12.5,9.1,3.4,31.0,1.4,0.7,67.0,Passed,10.8,69,0,69.0,1.0,0,1.0,RHZB,69,3.92,True
2025-07-25 03:00:04,07-25-2025 02:59:21,143456,Junder22,PA-II,7.02,43.08963,-71.50244,619,78,0,07-25-2025 03:00:01,20.8,21.1,0.3,1.0,0.1,0.5,133.0,Passed,20.95,63,0,63.0,0.0,0,0.0,RHZB,63,10.53,True
2025-07-25 03:00:04,07-25-2025 02:59:34,153512,MHT5 Northest Manchester- Cutler Lane,PA-II-SD,7.02,43.01304,-71.41953,495,78,0,07-25-2025 03:00:01,14.2,13.9,0.3,2.0,0.4,0.2,67.0,Passed,14.05,62,0,62.0,0.0,0,0.0,RHZB,62,6.39,True
2025-07-25 03:00:04,07-24-2025 11:12:41,153734,Pembroke_CAMP_Test_BM33,PA-II-SD,7.02,43.132404,-71.458824,231,93,0,07-25-2025 03:00:01,15.8,17.5,1.7,10.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-24-2025 11:12:54,153750,Pembroke_CAMP_Test_BM32,PA-II-SD,7.02,43.132385,-71.458916,230,93,0,07-25-2025 03:00:01,15.3,16.3,1.0,6.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-24-2025 11:12:21,153764,Pembroke_CAMP_Test_BM38,PA-II-SD,7.02,43.13242,-71.45837,231,93,0,07-25-2025 03:00:01,18.2,17.0,1.2,7.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:00:04,07-25-2025 02:59:40,277080,UNH_Portsmouth_Test,PA-II-SD,7.02,43.07527,-70.748055,12,78,0,07-25-2025 03:00:01,12.2,12.5,0.3,2.0,0.1,0.2,67.0,Passed,12.35,62,0,62.0,0.0,0,0.0,RHZB,62,5.35,True
2025-07-25 03:10:04,07-25-2025 03:09:46,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,79,0,07-25-2025 03:10:01,18.3,17.2,1.1,6.0,0.0,0.0,0,Passed,17.75,58,0,58.0,0.0,0,0.0,RHZB,58,8.93,True
2025-07-25 03:10:04,07-25-2025 03:08:01,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,79,0,07-25-2025 03:10:01,17.2,16.7,0.5,3.0,0.2,0.0,200.0,Passed,16.95,60,0,60.0,1.0,0,1.0,RHZB,60,8.3,True
2025-07-25 03:10:04,07-25-2025 03:08:03,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,80,0,07-25-2025 03:10:01,16.7,17.5,0.8,5.0,0.1,0.0,200.0,Passed,17.1,56,0,56.0,1.0,0,1.0,RHZB,56,8.67,True
2025-07-25 03:10:04,07-25-2025 03:07:19,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,82,82,07-25-2025 03:10:01,14.0,12.2,1.8,14.0,0.1,0.1,0.0,Passed,13.1,58,58,0.0,0.0,0.0,0.0,Passed,58.0,6.09,True
2025-07-25 03:10:04,07-25-2025 03:08:43,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,81,81,07-25-2025 03:10:01,13.3,12.3,1.0,8.0,0.1,0.2,67.0,Passed,12.8,61,61,0.0,1.0,1.0,0.0,Passed,61.0,5.7,True
2025-07-25 03:10:04,07-25-2025 03:08:50,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,82,82,07-25-2025 03:10:01,31.5,36.4,4.9,14.0,0.2,0.1,67.0,Passed,33.95,53,53,0.0,0.0,0.0,0.0,Passed,53.0,19.16,True
2025-07-25 03:10:04,07-25-2025 03:09:21,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,82,82,07-25-2025 03:10:01,18.1,17.6,0.5,3.0,0.4,0.4,0.0,Passed,17.85,56,56,0.0,1.0,1.0,0.0,Passed,56.0,9.13,True
2025-07-25 03:10:04,07-25-2025 03:07:57,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,81,81,07-25-2025 03:10:01,12.4,11.5,0.9,8.0,0.4,0.2,67.0,Passed,11.95,54,54,0.0,1.0,1.0,0.0,Passed,54.0,5.67,True
2025-07-25 03:10:04,07-25-2025 03:09:25,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,80,80,07-25-2025 03:10:01,26.1,26.7,0.6,2.0,0.2,0.1,67.0,Passed,26.4,50,50,0.0,1.0,1.0,0.0,Passed,50.0,14.76,True
2025-07-25 03:10:04,07-25-2025 03:08:53,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,87,87,07-25-2025 03:10:01,11.1,11.0,0.1,1.0,0.0,0.1,200.0,Passed,11.05,46,46,0.0,0.0,0.0,0.0,Passed,46.0,5.68,True
2025-07-25 03:10:04,07-25-2025 03:09:44,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,83,83,07-25-2025 03:10:01,28.4,26.4,2.0,7.0,0.2,0.0,200.0,Passed,27.4,54,54,0.0,0.0,0.0,0.0,Passed,54.0,15.09,True
2025-07-25 03:10:04,07-25-2025 03:07:52,251675,White Lake,PA-II-SD,7.02,43.83653,-71.21024,515,78,0,07-25-2025 03:10:01,34.0,31.3,2.7,8.0,0.0,0.3,200.0,Passed,32.65,60,0,60.0,0.0,0,0.0,RHZB,60,17.88,True
2025-07-25 03:10:04,07-24-2025 11:13:53,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,92,0,07-25-2025 03:10:01,0.0,15.2,15.2,200.0,0.0,0.0,0,T,T,,38,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-24-2025 11:13:31,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,93,0,07-25-2025 03:10:01,16.3,14.7,1.6,10.0,0.0,0.0,0,T,T,,36,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-25-2025 03:09:30,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,79,0,07-25-2025 03:10:01,15.7,16.0,0.3,2.0,0.1,0.3,100.0,Passed,15.85,59,0,59.0,0.0,0,0.0,RHZB,59,7.7,True
2025-07-25 03:10:04,07-25-2025 03:08:06,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,83,83,07-25-2025 03:10:01,15.0,14.4,0.6,4.0,0.2,0.3,40.0,Passed,14.7,56,56,0.0,1.0,1.0,0.0,Passed,56.0,7.21,True
2025-07-25 03:10:04,07-25-2025 03:08:37,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,83,0,07-25-2025 03:10:01,15.7,13.4,2.3,16.0,0.1,0.3,100.0,Passed,14.55,54,0,54.0,1.0,0,1.0,RHZB,54,7.26,True
2025-07-25 03:10:04,07-25-2025 03:08:38,153987,MHT 6 UU Church,PA-II-SD,7.02,42.998104,-71.45816,250,81,0,07-25-2025 03:10:01,16.3,16.6,0.3,2.0,0.0,0.2,200.0,Passed,16.45,55,0,55.0,0.0,0,0.0,RHZB,55,8.34,True
2025-07-25 03:10:04,07-24-2025 11:12:54,153768,Pembroke_CAMP_Test_BM36,PA-II-SD,7.02,43.13242,-71.458534,229,94,0,07-25-2025 03:10:01,15.4,17.5,2.1,13.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-24-2025 11:12:40,267191,Pembroke_CAMP_Test_BM25,PA-II-SD,7.02,43.132614,-71.459175,220,93,0,07-25-2025 03:10:01,14.7,15.7,1.0,7.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-24-2025 11:12:53,267199,Pembroke_CAMP_Test_BM30,PA-II-SD,7.02,43.13262,-71.4584,229,93,0,07-25-2025 03:10:01,14.5,17.2,2.7,17.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-24-2025 11:11:53,267193,Pembroke_CAMP_Test_BM26,PA-II-SD,7.02,43.13261,-71.45895,230,92,0,07-25-2025 03:10:01,15.9,15.4,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-24-2025 11:13:53,267195,Pembroke_CAMP_Test_BM28,PA-II-SD,7.02,43.132614,-71.45872,231,92,0,07-25-2025 03:10:01,15.7,16.2,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-25-2025 03:09:14,273601,Heavens Plateau,PA-II-ZEN,7.04,43.520084,-71.81902,960,78,78,07-25-2025 03:10:01,29.7,29.7,0.0,0.0,0.2,0.3,40.0,Passed,29.7,66,66,0.0,0.0,0.0,0.0,Passed,66.0,15.66,True
2025-07-25 03:10:04,07-25-2025 03:09:33,12208,KSC 11,PA-II,7.02,42.94131,-72.28043,507,83,0,07-25-2025 03:10:01,13.8,16.1,2.3,15.0,0.0,0.2,200.0,Passed,14.95,52,0,52.0,0.0,0,0.0,RHZB,52,7.64,True
2025-07-25 03:10:04,07-25-2025 03:09:13,275390,Murphy Dam,PA-II-FLEX,7.02,45.050266,-71.38472,1333,76,76,07-25-2025 03:10:01,27.1,26.6,0.5,2.0,0.1,0.0,200.0,Passed,26.85,61,61,0.0,1.0,1.0,0.0,Passed,61.0,14.27,True
2025-07-25 03:10:04,07-25-2025 03:08:08,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,82,0,07-25-2025 03:10:01,16.0,14.0,2.0,13.0,0.0,0.3,200.0,Passed,15.0,78,0,78.0,1.0,0,1.0,RHZB,78,5.85,True
2025-07-25 03:10:04,07-25-2025 03:07:52,115703,"Waterville Valley, NH",PA-II,7.02,43.953625,-71.50886,1493,72,0,07-25-2025 03:10:01,24.7,28.7,4.0,15.0,0.3,0.4,29.0,Passed,26.7,69,0,69.0,1.0,0,1.0,RHZB,69,13.62,True
2025-07-25 03:10:04,07-25-2025 03:09:06,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,76,0,07-25-2025 03:10:01,13.8,9.4,4.4,38.0,1.3,0.3,125.0,Passed,11.6,69,0,69.0,0.0,0,0.0,RHZB,69,4.41,True
2025-07-25 03:10:04,07-25-2025 03:09:21,143456,Junder22,PA-II,7.02,43.08963,-71.50244,619,78,0,07-25-2025 03:10:01,20.7,21.1,0.4,2.0,0.1,0.0,200.0,Passed,20.9,63,0,63.0,0.0,0,0.0,RHZB,63,10.5,True
2025-07-25 03:10:04,07-25-2025 03:09:35,153512,MHT5 Northest Manchester- Cutler Lane,PA-II-SD,7.02,43.01304,-71.41953,495,78,0,07-25-2025 03:10:01,14.0,13.9,0.1,1.0,0.2,0.0,200.0,Passed,13.95,62,0,62.0,0.0,0,0.0,RHZB,62,6.33,True
2025-07-25 03:10:04,07-24-2025 11:12:41,153734,Pembroke_CAMP_Test_BM33,PA-II-SD,7.02,43.132404,-71.458824,231,93,0,07-25-2025 03:10:01,15.8,17.5,1.7,10.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-24-2025 11:12:54,153750,Pembroke_CAMP_Test_BM32,PA-II-SD,7.02,43.132385,-71.458916,230,93,0,07-25-2025 03:10:01,15.3,16.3,1.0,6.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-24-2025 11:12:21,153764,Pembroke_CAMP_Test_BM38,PA-II-SD,7.02,43.13242,-71.45837,231,93,0,07-25-2025 03:10:01,18.2,17.0,1.2,7.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 03:10:04,07-25-2025 03:09:40,277080,UNH_Portsmouth_Test,PA-II-SD,7.02,43.07527,-70.748055,12,77,0,07-25-2025 03:10:01,12.2,12.6,0.4,3.0,0.0,0.1,200.0,Passed,12.4,62,0,62.0,0.0,0,0.0,RHZB,62,5.38,True
2025-07-25 03:20:05,07-25-2025 03:17:47,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,79,0,07-25-2025 03:20:01,17.9,17.0,0.9,5.0,0.4,0.2,67.0,Passed,17.45,59,0,59.0,1.0,0,1.0,RHZB,59,8.67,True
2025-07-25 03:20:05,07-25-2025 03:18:01,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,79,0,07-25-2025 03:20:01,17.4,16.5,0.9,5.0,0.2,0.2,0.0,Passed,16.95,60,0,60.0,0.0,0,0.0,RHZB,60,8.3,True
2025-07-25 03:20:05,07-25-2025 03:18:03,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,79,0,07-25-2025 03:20:01,17.1,18.0,0.9,5.0,0.4,0.5,22.0,Passed,17.55,56,0,56.0,0.0,0,0.0,RHZB,56,8.95,True
2025-07-25 03:20:05,07-25-2025 03:19:06,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,81,81,07-25-2025 03:20:01,13.6,12.2,1.4,11.0,0.4,0.0,200.0,Passed,12.9,59,59,0.0,1.0,1.0,0.0,Passed,59.0,5.9,True
2025-07-25 03:20:05,07-25-2025 03:18:43,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,81,81,07-25-2025 03:20:01,13.3,12.4,0.9,7.0,0.0,0.1,200.0,Passed,12.85,61,61,0.0,0.0,0.0,0.0,Passed,61.0,5.73,True
2025-07-25 03:20:05,07-25-2025 03:18:50,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,83,83,07-25-2025 03:20:01,31.2,35.8,4.6,14.0,0.3,0.6,67.0,Passed,33.5,53,53,0.0,0.0,0.0,0.0,Passed,53.0,18.88,True
2025-07-25 03:20:05,07-25-2025 03:19:21,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,81,81,07-25-2025 03:20:01,17.8,16.9,0.9,5.0,0.3,0.7,80.0,Passed,17.35,58,58,0.0,2.0,2.0,0.0,Passed,58.0,8.68,True
2025-07-25 03:20:05,07-25-2025 03:17:59,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,81,81,07-25-2025 03:20:01,12.4,11.7,0.7,6.0,0.0,0.2,200.0,Passed,12.05,54,54,0.0,0.0,0.0,0.0,Passed,54.0,5.73,True
2025-07-25 03:20:05,07-25-2025 03:19:25,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,81,81,07-25-2025 03:20:01,26.2,26.8,0.6,2.0,0.1,0.1,0.0,Passed,26.5,50,50,0.0,0.0,0.0,0.0,Passed,50.0,14.82,True
2025-07-25 03:20:05,07-25-2025 03:18:53,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,87,87,07-25-2025 03:20:01,11.1,11.2,0.1,1.0,0.0,0.2,200.0,Passed,11.15,46,46,0.0,0.0,0.0,0.0,Passed,46.0,5.74,True
2025-07-25 03:20:05,07-25-2025 03:19:44,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,83,83,07-25-2025 03:20:01,28.5,26.5,2.0,7.0,0.1,0.1,0.0,Passed,27.5,55,55,0.0,1.0,1.0,0.0,Passed,55.0,15.08,True
2025-07-25 03:20:05,07-25-2025 03:19:52,251675,White Lake,PA-II-SD,7.02,43.83653,-71.21024,515,78,0,07-25-2025 03:20:01,33.9,31.5,2.4,7.0,0.1,0.2,67.0,Passed,32.7,60,0,60.0,0.0,0,0.0,RHZB,60,17.91,True
2025-07-25 03:20:05,07-24-2025 11:13:53,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,92,0,07-25-2025 03:20:01,0.0,15.2,15.2,200.0,0.0,0.0,0,T,T,,38,0,0,0,0.0,Passed,,,True
2025-07-25 03:20:05,07-24-2025 11:13:31,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,93,0,07-25-2025 03:20:01,16.3,14.7,1.6,10.0,0.0,0.0,0,T,T,,36,0,0,0,0.0,Passed,,,True
2025-07-25 03:20:05,07-25-2025 03:19:30,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,79,0,07-25-2025 03:20:01,15.8,15.9,0.1,1.0,0.1,0.1,0.0,Passed,15.85,60,0,60.0,1.0,0,1.0,RHZB,60,7.63,True
2025-07-25 03:20:05,07-25-2025 03:18:06,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,83,83,07-25-2025 03:20:01,15.1,14.1,1.0,7.0,0.1,0.3,100.0,Passed,14.6,56,56,0.0,0.0,0.0,0.0,Passed,56.0,7.15,True
2025-07-25 03:20:05,07-25-2025 03:18:37,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,83,0,07-25-2025 03:20:01,15.4,13.2,2.2,15.0,0.3,0.2,40.0,Passed,14.3,54,0,54.0,0.0,0,0.0,RHZB,54,7.1,True
